SENSOR001,25.75,0,0,0,-1,2025-06-28T04:31:41.000Z
SENSOR001,38.25,0,7.3,0,-1,2025-06-28T04:31:52.000Z
SENSOR001,37.75,0,7.31,0,-1,2025-06-28T04:31:53.000Z
SENSOR001,34.75,0,7.48,0,-1,2025-06-28T04:32:10.000Z
